103.50,17.64
100.22,17.03
101.63,3.93
102.47,14.54
101.65,22.57
98.35,-3.91
102.37,-13.91
101.57,-16.74
102.90,-20.40
98.30,-23.24
103.65,-23.67
103.26,-27.08
99.06,-28.09
101.26,-30.88
100.31,-34.76
103.14,-36.27
97.54,-12.39
98.45,-14.28
99.70,-11.41
98.77,-6.91
101.81,-3.07
43.99,29.09
35.92,25.49
33.83,27.05
39.01,27.34
40.47,36.15
59.53,33.92
59.72,26.84
52.37,32.50
89.23,31.45
64.43,34.75
72.76,32.78
44.94,30.85
75.71,31.55
45.61,27.69
64.38,27.71
50.38,25.85
77.62,26.37
94.79,33.68
82.52,32.72
78.04,31.85
71.02,30.41
58.14,29.94
62.19,29.08
78.67,28.11
68.63,27.00
73.66,26.52
87.82,26.94
70.60,25.90
97.03,25.60
66.37,25.20
92.97,34.86
88.91,34.04
78.34,33.91
84.44,33.48
74.17,30.20
49.92,28.13
81.61,28.66
85.28,26.57
54.71,26.06
48.01,25.86
64.36,31.25
52.36,28.71
54.66,33.10
68.58,32.46
91.84,27.85
101.85,33.33
99.63,32.11
100.92,25.98
98.16,29.60
35.86,38.70
39.00,41.77
43.70,38.97
64.18,44.81
93.14,44.58
95.51,45.33
61.30,37.99
85.91,45.85
61.71,44.18
55.42,42.09
63.31,42.40
73.08,40.99
94.84,38.17
77.51,44.66
75.38,43.39
94.95,43.32
99.09,42.84
87.70,41.06
94.30,40.29
86.24,39.42
59.82,39.75
65.04,39.06
83.12,38.75
99.65,39.56
68.64,38.87
72.38,37.01
59.24,37.06
99.13,36.50
68.20,46.07
59.26,44.19
71.70,42.93
102.03,43.47
65.55,41.56
69.35,42.46
80.59,41.85
86.87,36.94
56.04,36.49
46.89,45.54
78.92,37.48
79.57,45.02
52.95,38.80
90.79,37.00
108.24,-47.21
109.20,-55.71
112.74,-92.35
104.49,-39.47
105.29,-42.27
104.73,-45.28
110.07,-45.18
114.38,-47.63
106.59,-49.27
110.75,-51.61
113.53,-55.02
105.50,-57.13
112.87,-58.88
110.03,-59.37
105.05,-60.37
111.49,-62.18
112.01,-65.41
106.00,-66.69
109.80,-66.82
110.86,-69.08
111.56,-72.44
105.18,-73.38
109.58,-76.39
106.57,-77.03
104.72,-81.28
110.39,-82.88
106.56,-83.88
108.63,-85.56
113.33,-85.35
105.93,-87.70
109.75,-90.67
107.16,-91.90
113.52,-40.82
111.18,-87.92
110.37,2.24
107.97,15.25
110.42,22.29
106.46,20.82
113.82,18.79
110.61,18.30
113.34,16.10
108.28,12.00
111.21,9.21
109.74,5.56
112.41,5.41
107.40,23.59
105.99,17.52
107.90,8.89
105.35,5.00
106.61,0.81
104.87,-19.33
112.12,-20.86
111.41,24.69
110.37,15.37
108.81,-8.82
108.00,-12.60
112.97,-14.52
105.48,-16.34
112.96,-17.58
108.99,-19.06
109.32,-22.02
112.42,-25.12
105.98,-25.87
105.32,-29.73
111.48,-31.67
105.46,-33.35
113.64,-34.14
107.53,-36.39
112.75,-37.82
112.68,-12.21
111.97,-7.68
105.69,-2.71
111.92,-1.04
108.79,34.71
106.31,31.21
113.56,28.81
107.66,27.76
112.64,34.58
112.52,45.02
108.93,38.71
105.08,43.80
105.16,40.83
108.09,41.61
105.33,37.62
109.94,45.94
114.09,42.16
113.01,38.69
43.38,46.43
75.43,61.27
78.31,64.35
84.35,52.80
70.99,59.70
57.94,50.51
88.55,87.80
99.40,87.95
85.73,72.44
74.73,70.40
76.47,68.25
102.86,67.07
90.96,61.32
61.61,56.29
102.80,52.93
81.07,49.46
96.73,49.38
102.76,49.81
87.94,48.10
98.47,90.71
87.81,85.24
90.06,77.19
99.03,76.95
83.01,75.96
93.27,75.13
98.04,71.49
101.01,69.73
87.11,69.52
80.56,65.98
82.59,65.11
91.66,65.47
65.19,65.11
69.51,62.90
94.50,61.91
96.45,62.77
75.28,57.50
72.88,57.09
83.57,55.85
70.14,53.57
89.55,51.53
74.53,50.53
64.41,48.97
69.60,49.19
60.33,47.45
62.78,47.53
90.49,86.38
84.31,84.64
103.25,82.83
98.66,82.18
95.26,78.10
96.38,75.15
89.49,73.77
93.65,71.55
77.45,70.98
84.32,70.54
103.43,70.42
72.77,66.53
100.57,65.93
75.26,64.11
96.44,64.87
87.31,63.28
78.52,62.04
102.75,60.14
94.57,59.63
81.87,59.48
85.52,59.77
78.42,58.22
69.00,57.77
96.57,55.24
88.94,53.56
94.34,51.84
84.98,49.64
77.21,47.64
101.81,47.00
97.69,52.23
89.95,80.29
81.96,68.46
92.07,67.65
101.29,63.15
87.66,60.22
100.34,58.94
78.28,51.25
93.20,91.01
104.56,76.13
62.40,58.21
91.87,58.01
59.63,57.10
99.82,56.00
72.52,54.84
91.30,54.29
81.16,51.67
87.53,50.69
90.41,47.42
56.15,46.43
73.25,68.50
73.68,74.25
95.02,86.60
97.51,94.90
100.87,95.44
103.24,95.87
103.17,91.67
107.62,89.40
112.49,85.28
113.73,68.33
108.62,64.93
108.70,54.86
107.69,51.06
109.30,48.31
112.07,89.47
105.12,88.61
106.44,82.87
112.45,81.62
108.83,80.29
106.65,73.88
110.02,70.88
107.77,70.13
105.33,60.76
108.19,61.53
105.12,54.50
107.37,86.06
105.44,80.00
112.32,71.61
108.75,67.50
105.20,64.31
111.06,61.89
109.27,58.30
112.64,58.17
112.14,55.18
111.35,50.81
111.93,64.88
112.27,48.18
105.88,57.66
110.90,78.13
139.18,-302.73
152.46,-301.83
147.22,-307.68
147.43,-312.49
145.50,-326.56
148.07,-334.77
137.05,-336.30
134.22,-301.78
127.75,-302.25
155.83,-306.16
143.16,-306.69
152.79,-313.03
151.85,-315.44
158.04,-318.73
151.73,-319.69
131.45,-321.88
144.08,-322.94
147.34,-323.35
136.79,-325.46
154.35,-326.54
158.43,-328.17
133.50,-330.15
136.14,-332.41
130.39,-300.20
148.97,-301.00
157.08,-302.24
142.30,-301.62
128.09,-305.91
150.59,-304.95
138.96,-306.74
133.07,-306.19
142.02,-308.36
158.27,-308.17
132.61,-309.35
149.73,-312.59
130.64,-317.93
148.29,-318.95
140.45,-319.98
137.36,-321.50
134.67,-323.80
132.04,-325.70
148.72,-327.47
143.80,-328.57
149.51,-331.19
135.04,-319.38
143.28,-331.87
140.89,-300.16
153.24,-309.29
142.44,-316.07
140.76,-334.32
146.67,-302.81
136.27,-310.89
157.07,-309.96
131.40,-314.88
153.98,-317.35
151.60,-322.40
135.71,-328.15
146.11,-329.71
178.97,-303.52
170.33,-321.50
168.36,-313.00
185.51,-316.16
165.18,-301.32
184.92,-302.11
163.21,-305.34
187.80,-304.67
173.77,-308.18
170.93,-310.37
160.87,-311.51
174.04,-311.23
165.33,-312.66
172.92,-313.81
187.21,-314.58
189.25,-314.58
174.97,-317.95
161.06,-322.41
166.16,-324.27
163.55,-327.73
172.19,-300.11
179.52,-300.08
192.93,-301.93
165.48,-306.43
185.29,-305.77
190.57,-308.34
182.79,-308.19
163.31,-309.73
204.27,-305.31
209.45,-300.02
200.89,-307.63
197.35,-309.28
199.16,-299.56
207.04,-300.20
213.34,-300.86
177.34,-315.41
162.02,-300.08
160.05,-306.20
167.81,-310.26
181.45,-312.09
183.81,-311.93
161.38,-316.60
167.34,-316.58
163.11,-319.82
168.65,-301.68
170.45,-305.47
178.10,-308.35
186.46,-308.90
195.24,-301.85
197.84,-302.04
202.09,-301.11
167.61,-320.37
141.00,-247.38
135.16,-253.23
157.74,-236.27
152.27,-242.82
144.64,-245.37
155.55,-252.88
158.58,-265.07
135.81,-272.89
155.66,-283.78
155.19,-292.79
148.79,-243.95
137.28,-247.84
141.86,-250.57
152.28,-251.29
144.72,-253.57
128.81,-263.18
126.29,-265.80
129.58,-268.71
135.77,-269.48
126.37,-276.95
157.52,-278.32
153.00,-279.65
140.08,-282.69
147.21,-235.59
144.27,-236.75
128.04,-237.19
146.57,-238.32
137.51,-239.74
155.28,-242.05
130.59,-245.30
132.79,-247.12
128.39,-247.52
130.81,-248.90
122.96,-253.34
140.17,-254.00
136.73,-255.21
125.35,-255.45
149.82,-256.37
153.84,-256.00
129.99,-256.38
132.46,-257.43
144.19,-256.83
123.72,-258.47
149.57,-259.99
136.34,-261.94
155.02,-260.79
122.64,-265.42
146.33,-265.61
153.24,-267.39
144.76,-268.09
157.07,-268.11
152.11,-269.79
147.58,-270.10
155.54,-271.22
130.30,-271.88
140.25,-271.99
139.46,-275.33
143.79,-275.47
152.60,-275.70
143.88,-278.71
139.02,-278.89
146.99,-279.92
134.39,-281.50
129.77,-282.01
138.68,-284.58
133.35,-284.69
152.89,-286.28
158.22,-287.71
156.16,-289.51
142.25,-290.77
151.35,-291.64
150.15,-236.46
154.76,-236.19
142.78,-239.79
149.70,-240.21
139.78,-240.88
133.39,-242.77
145.53,-248.13
132.86,-250.83
136.79,-251.17
122.73,-256.72
142.14,-258.96
139.39,-261.08
144.27,-260.61
135.44,-264.36
149.13,-274.20
156.20,-274.91
122.86,-276.16
146.80,-276.74
137.09,-277.88
143.44,-281.28
148.62,-281.63
127.18,-281.58
153.39,-283.91
124.89,-285.60
131.06,-286.89
142.15,-286.75
137.14,-286.77
126.29,-287.22
147.03,-290.08
129.67,-292.69
142.24,-293.26
156.67,-294.58
147.67,-294.67
138.46,-295.04
151.02,-295.17
135.15,-296.59
150.01,-297.01
138.74,-298.55
145.07,-296.19
159.18,-298.85
133.31,-295.03
147.15,-297.66
146.25,-242.91
125.92,-251.89
129.51,-260.72
155.65,-287.36
148.72,-248.93
133.08,-263.29
132.55,-266.72
122.63,-273.67
155.29,-281.38
143.04,-234.96
154.93,-264.19
128.81,-278.21
146.45,-283.29
129.04,-284.74
128.70,-288.57
126.70,-290.30
158.97,-290.38
131.96,-297.78
136.13,-292.71
136.15,-283.16
125.40,-271.36
122.51,-270.19
124.98,-245.86
155.10,-245.49
125.68,-243.75
127.14,-240.23
159.32,-240.01
136.08,-234.03
175.71,-237.91
188.38,-237.81
184.06,-240.54
166.38,-260.42
179.44,-246.14
167.61,-255.26
192.34,-264.63
182.82,-268.65
160.76,-270.84
186.27,-279.99
161.97,-293.01
160.87,-244.30
166.60,-244.01
181.77,-243.57
164.56,-250.42
174.32,-251.17
161.85,-252.68
163.83,-253.77
175.92,-265.62
186.05,-270.39
173.62,-271.57
185.50,-274.00
174.94,-274.95
169.36,-276.66
188.48,-276.80
164.79,-278.38
180.70,-280.35
193.73,-279.94
172.42,-284.42
182.23,-284.98
190.20,-286.49
179.33,-288.67
184.23,-288.47
167.82,-292.29
174.38,-235.31
165.78,-236.03
169.21,-236.09
172.25,-236.84
167.12,-238.28
170.25,-239.45
185.57,-244.12
169.84,-245.47
160.46,-248.25
176.60,-248.71
176.63,-252.02
191.96,-252.30
174.35,-254.74
189.42,-254.05
168.07,-257.42
173.49,-258.04
171.50,-260.66
192.85,-260.92
188.30,-261.64
165.97,-262.65
182.22,-263.89
162.44,-268.00
187.47,-267.37
190.88,-268.05
168.53,-269.39
179.46,-270.59
160.50,-273.04
164.05,-272.02
169.12,-273.33
178.86,-273.22
181.47,-273.83
165.82,-275.21
181.28,-276.58
191.75,-277.03
184.93,-277.47
162.25,-280.10
170.97,-281.14
175.45,-281.36
192.59,-282.12
160.68,-283.25
164.31,-287.72
172.48,-287.93
177.26,-290.90
180.16,-290.78
163.96,-291.01
185.95,-237.94
163.46,-238.54
192.35,-237.89
174.01,-241.36
189.38,-241.31
177.24,-242.16
175.19,-244.54
172.56,-247.68
166.18,-247.53
179.79,-249.28
178.92,-253.11
186.70,-253.86
175.79,-259.03
161.00,-260.36
182.91,-260.44
170.91,-264.08
167.60,-266.15
159.52,-266.83
172.82,-268.14
194.06,-267.47
170.96,-270.90
177.54,-279.11
167.90,-279.41
166.09,-281.59
187.88,-282.66
168.93,-283.04
161.45,-285.12
178.68,-285.33
192.95,-290.13
191.61,-292.92
174.15,-294.06
161.38,-295.08
172.03,-297.56
177.84,-297.95
181.01,-296.18
189.99,-298.19
203.75,-291.31
214.91,-236.75
217.48,-235.79
201.66,-284.19
199.38,-235.45
210.73,-247.54
219.22,-249.62
217.01,-253.42
200.90,-254.49
203.56,-254.25
218.15,-256.81
210.53,-257.81
215.74,-257.64
201.02,-260.53
201.38,-263.60
210.30,-263.94
206.72,-265.71
196.48,-276.89
199.97,-278.71
197.64,-279.93
197.37,-292.30
221.05,-292.05
207.81,-235.06
217.92,-239.96
199.89,-241.34
194.52,-241.90
202.96,-241.68
215.21,-243.69
202.47,-249.25
213.79,-250.80
195.94,-250.94
208.30,-251.77
214.59,-254.38
209.82,-255.05
195.66,-257.39
206.07,-257.74
213.75,-260.47
219.19,-262.70
203.06,-267.01
207.12,-268.84
194.48,-270.87
196.13,-274.10
211.71,-276.23
203.57,-280.56
208.62,-282.98
219.70,-284.10
206.33,-238.00
213.71,-240.35
219.71,-242.69
222.78,-241.56
209.02,-243.75
216.52,-246.58
222.97,-249.07
210.81,-251.51
223.28,-252.20
220.33,-255.86
222.59,-259.17
209.79,-260.57
211.18,-268.58
209.64,-271.81
204.02,-272.86
219.21,-273.09
197.94,-286.51
209.13,-288.21
222.53,-289.44
206.00,-291.68
208.90,-296.89
219.04,-296.77
215.47,-298.47
194.28,-295.76
221.58,-295.73
199.05,-297.26
193.16,-274.06
160.80,-276.91
172.35,-278.19
181.55,-237.22
170.95,-243.23
189.79,-244.42
187.10,-251.02
170.59,-252.94
160.35,-258.44
191.20,-257.81
189.37,-279.93
171.84,-291.25
188.02,-247.34
168.56,-248.60
161.16,-250.22
159.65,-255.48
182.97,-257.11
164.36,-264.86
178.76,-276.43
174.87,-290.43
187.61,-293.22
166.31,-295.58
184.98,-296.01
217.50,-280.85
214.82,-293.72
221.35,-264.77
223.42,-281.05
209.08,-237.75
198.59,-244.99
201.69,-251.80
199.62,-266.78
217.66,-276.31
212.68,-281.66
195.85,-290.16
201.06,-291.72
211.98,-290.91
201.52,-235.27
223.42,-237.92
215.00,-265.65
221.23,-269.42
207.10,-277.25
206.85,-280.39
215.64,-285.50
209.28,-293.73
196.36,-298.60
217.32,-291.76
193.96,-287.51
205.94,-286.38
204.30,-269.66
177.46,-262.85
183.04,-249.37
206.46,-244.46
223.09,-235.20
229.92,-246.76
226.32,-289.30
231.88,-235.97
228.81,-239.58
224.51,-244.74
232.16,-253.60
227.18,-254.61
229.21,-256.83
225.61,-263.22
225.10,-267.30
226.91,-237.14
226.96,-250.86
226.16,-258.04
233.33,-259.13
230.00,-260.63
230.70,-264.97
227.02,-277.58
227.48,-280.76
228.50,-286.18
233.18,-289.04
232.65,-241.85
227.46,-243.94
225.57,-248.27
230.56,-250.17
224.89,-254.84
231.25,-275.08
225.27,-275.27
229.98,-280.14
233.55,-279.37
230.58,-291.63
229.97,-269.03
233.72,-245.43
228.48,-265.60
231.84,-282.87
231.51,-285.41
233.72,-270.63
233.87,-264.60
229.60,-254.15
185.14,-234.05
210.45,-234.14
226.93,-234.22
254.14,-260.38
246.95,-266.81
252.01,-237.37
245.17,-239.46
242.60,-248.78
249.51,-258.62
251.71,-271.74
242.73,-235.35
235.35,-237.57
252.45,-239.87
237.63,-240.19
241.88,-241.64
247.73,-242.75
240.45,-246.20
246.85,-249.61
239.17,-253.90
236.54,-254.71
246.32,-256.87
237.16,-257.70
241.22,-262.12
243.76,-264.33
250.99,-265.14
253.20,-268.36
242.85,-271.69
236.58,-279.01
236.11,-287.82
251.41,-288.77
248.81,-235.23
238.80,-236.94
250.33,-241.73
251.69,-244.18
247.00,-245.98
237.20,-246.87
253.07,-253.91
237.90,-260.81
247.03,-262.94
248.32,-270.38
241.50,-281.37
239.63,-284.41
238.03,-287.20
242.03,-288.94
244.01,-290.29
237.63,-243.43
245.72,-244.04
252.22,-247.46
234.57,-248.68
242.41,-251.93
247.95,-252.72
239.64,-257.15
243.50,-260.81
250.16,-261.98
253.38,-264.10
240.15,-266.18
246.00,-270.67
250.80,-275.83
242.42,-277.56
239.99,-278.37
254.33,-278.46
237.41,-275.85
237.55,-269.49
244.29,-281.10
240.45,-250.30
253.39,-286.80
236.80,-251.22
250.95,-281.75
236.84,-264.19
234.58,-234.71
157.76,-230.34
152.45,-226.81
155.81,-226.96
135.43,-227.68
144.91,-228.05
150.59,-228.40
146.92,-229.42
156.10,-231.64
139.72,-231.43
143.81,-232.19
151.40,-233.51
130.01,-224.81
149.96,-224.45
139.44,-227.48
153.93,-228.33
129.39,-228.82
146.63,-225.21
153.61,-231.48
136.69,-224.01
181.31,-227.09
186.88,-228.54
189.59,-228.79
163.05,-229.70
168.11,-229.50
183.04,-230.83
193.46,-232.58
159.52,-224.69
177.69,-225.31
164.23,-232.39
170.43,-224.41
166.50,-224.76
171.43,-226.58
174.62,-230.49
160.95,-231.85
170.76,-231.74
196.92,-228.41
200.33,-228.84
211.86,-231.25
202.08,-232.75
219.80,-232.89
196.18,-232.12
188.75,-232.25
176.91,-232.22
214.52,-230.47
206.04,-231.75
182.22,-233.83
188.83,-224.31
228.85,-230.05
231.27,-232.94
226.32,-231.04
232.68,-229.66
223.91,-231.61
146.91,-169.83
131.63,-170.87
143.53,-170.68
150.17,-171.65
134.09,-175.20
136.30,-171.32
132.58,-173.89
141.40,-210.19
147.72,-222.64
133.46,-205.62
136.50,-208.51
142.45,-221.16
149.19,-181.71
138.82,-193.92
149.64,-196.47
137.08,-199.12
149.76,-200.50
156.20,-211.16
143.00,-212.79
143.49,-217.35
131.65,-222.35
135.59,-221.62
140.45,-223.82
156.36,-169.43
153.03,-170.76
140.24,-171.14
154.19,-177.53
158.10,-181.58
132.96,-182.29
148.31,-185.37
141.90,-188.31
133.66,-191.26
156.76,-195.23
157.15,-199.71
152.83,-199.73
141.63,-200.96
151.96,-203.37
137.53,-205.13
144.90,-204.96
152.22,-207.38
155.66,-207.83
131.43,-208.55
153.39,-209.73
146.70,-210.44
157.60,-213.29
137.45,-214.60
158.19,-216.91
155.13,-219.10
138.00,-220.20
145.37,-219.43
157.99,-219.42
156.37,-174.52
151.66,-174.05
147.66,-175.57
158.39,-176.81
140.56,-182.11
136.28,-182.23
147.00,-189.38
